split,filename,full_path,label
train,_DSC8105_2_2_3.tif,_DSC8105_2_2_3.tif,6
train,DSC_1349_2_2_6.tif,DSC_1349_2_2_6.tif,6
train,_DSC3043_2_2_1.tif,_DSC3043_2_2_1.tif,0
train,_DSC7624_3_1_3.tif,_DSC7624_3_1_3.tif,5
train,_DSC3043_2_2_2.tif,_DSC3043_2_2_2.tif,3
train,_DSC8787_1_1_2.tif,_DSC8787_1_1_2.tif,5
train,DSC_1178_1_1_1.tif,DSC_1178_1_1_1.tif,6
train,DSC_0208_1_3_1.tif,DSC_0208_1_3_1.tif,4
train,_DSC7624_3_1_1.tif,_DSC7624_3_1_1.tif,0
train,DSC_0217_3_3_1.tif,DSC_0217_3_3_1.tif,2
train,DSC_3611_2_3_3.tif,DSC_3611_2_3_3.tif,1
train,DSC_7492_1_2_4.tif,DSC_7492_1_2_4.tif,6
train,DSC_8265_3_3_1.tif,DSC_8265_3_3_1.tif,3
train,DSC_8534_1_2_3.tif,DSC_8534_1_2_3.tif,2
train,DSC_9235_3_3_3.tif,DSC_9235_3_3_3.tif,1
train,DSC_3612_2_3_4.tif,DSC_3612_2_3_4.tif,2
train,_DSC1648_2_2_1.tif,_DSC1648_2_2_1.tif,3
train,_DSC1647_2_4_6.tif,_DSC1647_2_4_6.tif,6
train,DSC_6340_3_3_4.tif,DSC_6340_3_3_4.tif,3
train,DSC_9232_2_2_1.tif,DSC_9232_2_2_1.tif,5
train,DSC_2827_3_3_1.tif,DSC_2827_3_3_1.tif,4
train,DSC_8534_3_1_4.tif,DSC_8534_3_1_4.tif,4
train,DSC_0210_1_3_6.tif,DSC_0210_1_3_6.tif,1
train,_DSC0770_2_1_4.tif,_DSC0770_2_1_4.tif,1
train,_DSC0770_2_3_3.tif,_DSC0770_2_3_3.tif,1
train,DSC_5086_1_2_5.tif,DSC_5086_1_2_5.tif,5
train,DSC_7492_2_1_1.tif,DSC_7492_2_1_1.tif,6
train,_DSC7360_1_4_2.tif,_DSC7360_1_4_2.tif,5
train,_DSC1335_3_3_3.tif,_DSC1335_3_3_3.tif,3
train,_DSC8785_2_1_4.tif,_DSC8785_2_1_4.tif,3
train,_DSC3537_3_1_6.tif,_DSC3537_3_1_6.tif,6
train,DSC_1175_1_1_5.tif,DSC_1175_1_1_5.tif,6
train,DSC_1349_3_3_3.tif,DSC_1349_3_3_3.tif,6
train,_DSC0765_1_2_1.tif,_DSC0765_1_2_1.tif,3
train,_DSC3042_2_2_4.tif,_DSC3042_2_2_4.tif,1
train,_DSC9260_2_3_4.tif,_DSC9260_2_3_4.tif,3
train,_DSC3043_1_2_5.tif,_DSC3043_1_2_5.tif,1
train,_DSC1648_2_4_7.tif,_DSC1648_2_4_7.tif,5
train,DSC_1351_1_3_3.tif,DSC_1351_1_3_3.tif,5
train,DSC_1351_1_1_5.tif,DSC_1351_1_1_5.tif,6
train,DSC_4547_1_1_3.tif,DSC_4547_1_1_3.tif,0
train,DSC_4388_3_3_5.tif,DSC_4388_3_3_5.tif,0
train,DSC_7584_3_1_3.tif,DSC_7584_3_1_3.tif,0
train,DSC_4387_1_1_5.tif,DSC_4387_1_1_5.tif,2
train,DSC_8534_3_3_1.tif,DSC_8534_3_3_1.tif,0
train,_DSC9260_1_3_1.tif,_DSC9260_1_3_1.tif,4
train,DSC_1177_1_1_5.tif,DSC_1177_1_1_5.tif,4
train,_DSC8788_2_3_2.tif,_DSC8788_2_3_2.tif,2
train,DSC_6339_1_3_5.tif,DSC_6339_1_3_5.tif,0
train,DSC_4543_3_1_3.tif,DSC_4543_3_1_3.tif,4
train,DSC_2870_3_3_3.tif,DSC_2870_3_3_3.tif,0
train,DSC_8269_2_2_5.tif,DSC_8269_2_2_5.tif,6
train,_DSC0175_2_2_5.tif,_DSC0175_2_2_5.tif,2
train,_DSC1647_2_1_1.tif,_DSC1647_2_1_1.tif,5
train,DSC_8269_3_3_1.tif,DSC_8269_3_3_1.tif,5
train,DSC_3617_2_3_2.tif,DSC_3617_2_3_2.tif,4
train,DSC_7711_2_1_5.tif,DSC_7711_2_1_5.tif,6
train,DSC_2451_1_1_1.tif,DSC_2451_1_1_1.tif,2
train,_DSC0138_2_1_1.tif,_DSC0138_2_1_1.tif,0
train,_DSC0139_2_4_8.tif,_DSC0139_2_4_8.tif,6
train,_DSC9261_3_3_2.tif,_DSC9261_3_3_2.tif,2
train,DSC_6618_3_1_1.tif,DSC_6618_3_1_1.tif,0
train,_DSC3537_2_3_4.tif,_DSC3537_2_3_4.tif,2
train,DSC_0212_3_3_3.tif,DSC_0212_3_3_3.tif,3
train,DSC_7492_2_3_1.tif,DSC_7492_2_3_1.tif,6
train,_DSC1804_2_2_6.tif,_DSC1804_2_2_6.tif,6
train,_DSC2690_3_3_1.tif,_DSC2690_3_3_1.tif,1
train,_DSC9854_1_1_2.tif,_DSC9854_1_1_2.tif,1
train,_DSC1016_2_2_6.tif,_DSC1016_2_2_6.tif,3
train,DSC_2870_1_3_4.tif,DSC_2870_1_3_4.tif,1
train,_DSC9859_2_4_3.tif,_DSC9859_2_4_3.tif,4
train,DSC_0207_2_2_3.tif,DSC_0207_2_2_3.tif,6
train,DSC_9239_2_2_5.tif,DSC_9239_2_2_5.tif,3
train,_DSC9258_1_3_2.tif,_DSC9258_1_3_2.tif,6
train,DSC_7494_3_3_5.tif,DSC_7494_3_3_5.tif,2
train,DSC_0806_1_1_2.tif,DSC_0806_1_1_2.tif,4
train,DSC_6261_1_2_2.tif,DSC_6261_1_2_2.tif,0
train,DSC_0107_1_3_3.tif,DSC_0107_1_3_3.tif,1
train,_DSC8785_1_2_1.tif,_DSC8785_1_2_1.tif,2
train,_DSC9260_1_2_5.tif,_DSC9260_1_2_5.tif,1
train,_DSC3536_1_2_1.tif,_DSC3536_1_2_1.tif,2
train,_DSC1647_4_3_7.tif,_DSC1647_4_3_7.tif,4
train,_DSC1805_2_1_2.tif,_DSC1805_2_1_2.tif,6
train,_DSC9260_2_2_4.tif,_DSC9260_2_2_4.tif,3
train,DSC_7709_2_1_2.tif,DSC_7709_2_1_2.tif,0
train,DSC_1351_3_3_6.tif,DSC_1351_3_3_6.tif,5
train,DSC_4392_1_1_5.tif,DSC_4392_1_1_5.tif,5
train,_DSC8785_1_4_1.tif,_DSC8785_1_4_1.tif,1
train,_DSC1646_2_2_4.tif,_DSC1646_2_2_4.tif,1
train,_DSC7360_1_1_3.tif,_DSC7360_1_1_3.tif,0
train,DSC_8269_3_3_5.tif,DSC_8269_3_3_5.tif,0
train,_DSC3536_2_3_1.tif,_DSC3536_2_3_1.tif,2
train,_DSC8788_1_3_5.tif,_DSC8788_1_3_5.tif,0
train,DSC_2396_2_2_1.tif,DSC_2396_2_2_1.tif,0
train,DSC_7493_3_1_4.tif,DSC_7493_3_1_4.tif,2
train,DSC_8268_1_1_3.tif,DSC_8268_1_1_3.tif,0
train,_DSC1804_3_1_4.tif,_DSC1804_3_1_4.tif,6
train,_DSC0024_1_3_1.tif,_DSC0024_1_3_1.tif,0
train,DSC_4539_1_3_5.tif,DSC_4539_1_3_5.tif,4
train,DSC_7710_3_3_6.tif,DSC_7710_3_3_6.tif,6
train,DSC_4394_3_3_6.tif,DSC_4394_3_3_6.tif,5
train,DSC_4545_3_3_4.tif,DSC_4545_3_3_4.tif,4
train,_DSC1335_3_1_1.tif,_DSC1335_3_1_1.tif,3
train,DSC_0114_2_2_3.tif,DSC_0114_2_2_3.tif,1
train,DSC_7811_2_2_2.tif,DSC_7811_2_2_2.tif,3
train,DSC_8270_3_1_2.tif,DSC_8270_3_1_2.tif,6
train,DSC_4539_3_1_2.tif,DSC_4539_3_1_2.tif,4
train,DSC_4387_1_3_6.tif,DSC_4387_1_3_6.tif,4
train,_DSC1805_2_2_6.tif,_DSC1805_2_2_6.tif,6
train,_DSC0139_2_1_3.tif,_DSC0139_2_1_3.tif,2
train,DSC_1350_3_1_6.tif,DSC_1350_3_1_6.tif,6
train,_DSC8106_3_1_3.tif,_DSC8106_3_1_3.tif,6
train,_DSC3044_1_1_4.tif,_DSC3044_1_1_4.tif,2
train,_DSC8788_2_4_7.tif,_DSC8788_2_4_7.tif,1
train,_DSC8103_1_1_6.tif,_DSC8103_1_1_6.tif,6
train,_DSC1648_4_2_7.tif,_DSC1648_4_2_7.tif,1
train,_DSC1805_1_1_3.tif,_DSC1805_1_1_3.tif,6
train,DSC_9240_1_1_5.tif,DSC_9240_1_1_5.tif,4
train,_DSC1335_3_3_4.tif,_DSC1335_3_3_4.tif,1
train,DSC_4389_1_1_6.tif,DSC_4389_1_1_6.tif,1
train,_DSC7359_2_5_2.tif,_DSC7359_2_5_2.tif,5
train,_DSC3043_2_2_6.tif,_DSC3043_2_2_6.tif,1
train,_DSC1648_1_3_2.tif,_DSC1648_1_3_2.tif,1
train,_DSC1805_2_1_5.tif,_DSC1805_2_1_5.tif,4
train,_DSC1646_4_1_1.tif,_DSC1646_4_1_1.tif,4
train,DSC_1593_1_2_6.tif,DSC_1593_1_2_6.tif,5
train,_DSC7623_3_3_4.tif,_DSC7623_3_3_4.tif,1
train,_DSC9258_1_1_2.tif,_DSC9258_1_1_2.tif,2
train,DSC_7494_2_1_1.tif,DSC_7494_2_1_1.tif,2
train,_DSC1804_1_3_1.tif,_DSC1804_1_3_1.tif,6
train,_DSC0175_1_5_6.tif,_DSC0175_1_5_6.tif,1
train,DSC_4394_1_3_3.tif,DSC_4394_1_3_3.tif,4
train,_DSC9859_1_1_7.tif,_DSC9859_1_1_7.tif,4
train,_DSC1335_2_1_5.tif,_DSC1335_2_1_5.tif,4
train,DSC_8269_3_1_2.tif,DSC_8269_3_1_2.tif,6
train,DSC_6338_1_1_3.tif,DSC_6338_1_1_3.tif,4
train,_DSC9260_2_2_1.tif,_DSC9260_2_2_1.tif,0
train,_DSC0139_1_1_5.tif,_DSC0139_1_1_5.tif,3
train,DSC_8264_1_1_6.tif,DSC_8264_1_1_6.tif,5
train,DSC_1174_3_1_2.tif,DSC_1174_3_1_2.tif,4
train,DSC_4389_1_3_5.tif,DSC_4389_1_3_5.tif,3
train,DSC_4393_3_1_3.tif,DSC_4393_3_1_3.tif,0
train,DSC_2394_1_3_2.tif,DSC_2394_1_3_2.tif,1
train,DSC_5088_2_1_6.tif,DSC_5088_2_1_6.tif,2
train,DSC_2395_2_2_3.tif,DSC_2395_2_2_3.tif,0
train,DSC_4542_1_3_4.tif,DSC_4542_1_3_4.tif,0
train,DSC_6340_3_1_4.tif,DSC_6340_3_1_4.tif,6
train,_DSC8104_1_3_2.tif,_DSC8104_1_3_2.tif,0
train,_DSC1647_3_2_3.tif,_DSC1647_3_2_3.tif,2
train,DSC_9235_1_1_1.tif,DSC_9235_1_1_1.tif,3
train,DSC_2394_1_3_1.tif,DSC_2394_1_3_1.tif,5
train,DSC_7710_3_1_1.tif,DSC_7710_3_1_1.tif,6
train,DSC_1556_1_2_4.tif,DSC_1556_1_2_4.tif,0
train,DSC_1349_1_1_1.tif,DSC_1349_1_1_1.tif,6
train,DSC_7585_2_1_3.tif,DSC_7585_2_1_3.tif,1
train,DSC_1179_1_3_6.tif,DSC_1179_1_3_6.tif,6
train,DSC_4394_1_1_3.tif,DSC_4394_1_1_3.tif,4
train,DSC_2395_3_3_4.tif,DSC_2395_3_3_4.tif,5
train,_DSC3042_3_1_2.tif,_DSC3042_3_1_2.tif,6
train,_DSC0138_2_1_7.tif,_DSC0138_2_1_7.tif,2
train,_DSC1805_3_2_3.tif,_DSC1805_3_2_3.tif,6
train,DSC_8263_3_3_5.tif,DSC_8263_3_3_5.tif,6
train,_DSC9859_1_3_8.tif,_DSC9859_1_3_8.tif,3
train,DSC_7492_1_2_1.tif,DSC_7492_1_2_1.tif,5
train,_DSC1805_4_3_5.tif,_DSC1805_4_3_5.tif,4
train,DSC_4538_3_3_3.tif,DSC_4538_3_3_3.tif,1
train,DSC_7588_3_1_6.tif,DSC_7588_3_1_6.tif,1
train,_DSC8788_1_1_4.tif,_DSC8788_1_1_4.tif,1
train,_DSC7621_3_1_2.tif,_DSC7621_3_1_2.tif,4
train,_DSC1159_1_2_5.tif,_DSC1159_1_2_5.tif,1
train,DSC_0805_3_1_1.tif,DSC_0805_3_1_1.tif,6
train,_DSC1647_2_1_3.tif,_DSC1647_2_1_3.tif,4
train,_DSC0170_2_2_5.tif,_DSC0170_2_2_5.tif,2
train,DSC_7494_3_1_1.tif,DSC_7494_3_1_1.tif,0
train,_DSC0024_2_2_5.tif,_DSC0024_2_2_5.tif,0
train,_DSC0767_1_2_5.tif,_DSC0767_1_2_5.tif,4
train,DSC_4539_3_1_1.tif,DSC_4539_3_1_1.tif,1
train,DSC_4391_1_1_5.tif,DSC_4391_1_1_5.tif,4
train,DSC_8263_3_1_3.tif,DSC_8263_3_1_3.tif,5
train,_DSC9261_2_1_1.tif,_DSC9261_2_1_1.tif,2
train,_DSC3536_3_1_3.tif,_DSC3536_3_1_3.tif,1
train,_DSC7621_1_1_5.tif,_DSC7621_1_1_5.tif,6
train,_DSC7360_1_4_5.tif,_DSC7360_1_4_5.tif,0
train,_DSC8788_1_1_2.tif,_DSC8788_1_1_2.tif,5
train,_DSC0175_1_1_7.tif,_DSC0175_1_1_7.tif,0
train,_DSC9258_1_2_4.tif,_DSC9258_1_2_4.tif,5
train,DSC_9241_3_3_3.tif,DSC_9241_3_3_3.tif,2
train,DSC_4392_3_1_1.tif,DSC_4392_3_1_1.tif,6
train,DSC_4392_3_1_4.tif,DSC_4392_3_1_4.tif,5
train,_DSC0768_2_1_5.tif,_DSC0768_2_1_5.tif,2
train,_DSC9857_1_2_4.tif,_DSC9857_1_2_4.tif,1
train,_DSC0175_2_3_8.tif,_DSC0175_2_3_8.tif,2
train,DSC_7713_3_1_6.tif,DSC_7713_3_1_6.tif,2
train,DSC_6261_2_3_4.tif,DSC_6261_2_3_4.tif,5
train,_DSC3040_2_2_6.tif,_DSC3040_2_2_6.tif,4
train,_DSC1014_1_1_3.tif,_DSC1014_1_1_3.tif,2
train,DSC_6339_3_1_2.tif,DSC_6339_3_1_2.tif,0
train,_DSC3043_3_2_2.tif,_DSC3043_3_2_2.tif,0
train,_DSC9261_3_2_3.tif,_DSC9261_3_2_3.tif,3
train,_DSC9259_2_3_1.tif,_DSC9259_2_3_1.tif,0
train,DSC_7713_2_3_5.tif,DSC_7713_2_3_5.tif,1
train,DSC_5086_2_3_6.tif,DSC_5086_2_3_6.tif,2
train,_DSC8106_2_2_5.tif,_DSC8106_2_2_5.tif,0
train,DSC_1556_1_4_1.tif,DSC_1556_1_4_1.tif,5
train,DSC_4543_2_2_4.tif,DSC_4543_2_2_4.tif,0
train,_DSC7621_3_1_4.tif,_DSC7621_3_1_4.tif,1
train,_DSC8106_1_1_1.tif,_DSC8106_1_1_1.tif,0
train,DSC_7708_3_3_6.tif,DSC_7708_3_3_6.tif,0
train,DSC_4539_1_3_6.tif,DSC_4539_1_3_6.tif,0
train,DSC_0806_1_1_5.tif,DSC_0806_1_1_5.tif,0
train,_DSC0175_1_1_1.tif,_DSC0175_1_1_1.tif,4
train,DSC_4542_1_1_2.tif,DSC_4542_1_1_2.tif,4
train,DSC_9235_3_3_5.tif,DSC_9235_3_3_5.tif,3
train,_DSC0138_1_3_4.tif,_DSC0138_1_3_4.tif,0
train,_DSC9259_2_1_4.tif,_DSC9259_2_1_4.tif,3
train,_DSC1647_4_1_3.tif,_DSC1647_4_1_3.tif,3
train,DSC_1350_1_1_3.tif,DSC_1350_1_1_3.tif,6
train,_DSC9856_1_1_1.tif,_DSC9856_1_1_1.tif,0
train,_DSC1159_2_3_6.tif,_DSC1159_2_3_6.tif,3
train,DSC_9236_2_2_2.tif,DSC_9236_2_2_2.tif,3
train,DSC_2870_1_3_3.tif,DSC_2870_1_3_3.tif,0
train,DSC_7492_1_2_6.tif,DSC_7492_1_2_6.tif,5
train,_DSC8788_1_2_8.tif,_DSC8788_1_2_8.tif,1
train,_DSC3044_2_2_5.tif,_DSC3044_2_2_5.tif,0
train,_DSC1333_3_3_6.tif,_DSC1333_3_3_6.tif,2
train,DSC_1558_1_3_2.tif,DSC_1558_1_3_2.tif,5
train,DSC_0215_1_3_5.tif,DSC_0215_1_3_5.tif,5
train,DSC_0216_3_1_4.tif,DSC_0216_3_1_4.tif,4
train,DSC_0217_2_2_1.tif,DSC_0217_2_2_1.tif,2
train,DSC_3613_2_1_5.tif,DSC_3613_2_1_5.tif,4
train,_DSC0170_1_1_2.tif,_DSC0170_1_1_2.tif,5
train,_DSC0765_2_1_1.tif,_DSC0765_2_1_1.tif,2
train,_DSC9854_2_2_4.tif,_DSC9854_2_2_4.tif,1
train,_DSC7621_3_3_3.tif,_DSC7621_3_3_3.tif,5
train,_DSC1158_3_1_6.tif,_DSC1158_3_1_6.tif,3
train,DSC_5087_2_3_6.tif,DSC_5087_2_3_6.tif,5
train,_DSC8787_1_4_1.tif,_DSC8787_1_4_1.tif,4
train,DSC_0807_3_3_5.tif,DSC_0807_3_3_5.tif,6
train,DSC_2394_3_3_1.tif,DSC_2394_3_3_1.tif,0
train,DSC_9231_1_3_5.tif,DSC_9231_1_3_5.tif,4
train,DSC_7492_3_1_6.tif,DSC_7492_3_1_6.tif,5
train,_DSC8785_2_4_6.tif,_DSC8785_2_4_6.tif,0
train,_DSC9261_3_3_1.tif,_DSC9261_3_3_1.tif,2
train,_DSC7359_2_2_1.tif,_DSC7359_2_2_1.tif,4
train,DSC_4388_2_2_1.tif,DSC_4388_2_2_1.tif,5
train,DSC_1173_3_1_6.tif,DSC_1173_3_1_6.tif,0
train,DSC_4540_3_3_1.tif,DSC_4540_3_3_1.tif,1
train,_DSC0175_2_1_6.tif,_DSC0175_2_1_6.tif,2
train,DSC_4387_3_3_5.tif,DSC_4387_3_3_5.tif,6
train,DSC_7490_2_1_6.tif,DSC_7490_2_1_6.tif,1
train,DSC_5085_2_3_5.tif,DSC_5085_2_3_5.tif,3
train,_DSC9857_1_3_5.tif,_DSC9857_1_3_5.tif,4
train,DSC_0110_2_2_2.tif,DSC_0110_2_2_2.tif,3
train,_DSC9858_2_2_8.tif,_DSC9858_2_2_8.tif,4
train,_DSC0139_2_2_8.tif,_DSC0139_2_2_8.tif,0
train,DSC_7583_2_3_3.tif,DSC_7583_2_3_3.tif,0
train,DSC_7583_3_3_1.tif,DSC_7583_3_3_1.tif,0
train,_DSC8788_1_2_3.tif,_DSC8788_1_2_3.tif,0
train,_DSC7622_2_2_5.tif,_DSC7622_2_2_5.tif,0
train,DSC_0111_1_1_2.tif,DSC_0111_1_1_2.tif,2
train,DSC_2867_2_2_3.tif,DSC_2867_2_2_3.tif,0
train,_DSC0023_2_1_3.tif,_DSC0023_2_1_3.tif,3
train,DSC_4393_2_2_6.tif,DSC_4393_2_2_6.tif,5
train,_DSC1804_1_2_3.tif,_DSC1804_1_2_3.tif,0
train,DSC_8264_3_1_4.tif,DSC_8264_3_1_4.tif,0
train,_DSC1648_2_1_5.tif,_DSC1648_2_1_5.tif,3
train,DSC_4541_3_1_6.tif,DSC_4541_3_1_6.tif,3
train,_DSC1804_3_1_3.tif,_DSC1804_3_1_3.tif,0
train,DSC_0805_1_1_3.tif,DSC_0805_1_1_3.tif,0
train,_DSC1647_1_1_8.tif,_DSC1647_1_1_8.tif,5
train,DSC_4391_1_3_3.tif,DSC_4391_1_3_3.tif,2
train,_DSC1647_4_2_5.tif,_DSC1647_4_2_5.tif,5
train,_DSC0138_1_4_2.tif,_DSC0138_1_4_2.tif,3
train,_DSC0175_1_2_2.tif,_DSC0175_1_2_2.tif,0
train,_DSC8105_1_1_4.tif,_DSC8105_1_1_4.tif,0
train,_DSC0139_1_2_1.tif,_DSC0139_1_2_1.tif,1
train,DSC_0803_2_2_3.tif,DSC_0803_2_2_3.tif,6
train,_DSC0170_2_2_6.tif,_DSC0170_2_2_6.tif,3
train,DSC_7492_2_1_5.tif,DSC_7492_2_1_5.tif,6
train,DSC_8265_3_3_5.tif,DSC_8265_3_3_5.tif,0
train,DSC_4392_3_1_3.tif,DSC_4392_3_1_3.tif,6
train,DSC_0110_3_3_2.tif,DSC_0110_3_3_2.tif,2
train,_DSC9261_3_4_1.tif,_DSC9261_3_4_1.tif,6
train,DSC_2397_2_2_4.tif,DSC_2397_2_2_4.tif,0
train,_DSC1648_3_4_2.tif,_DSC1648_3_4_2.tif,1
train,DSC_1344_1_1_3.tif,DSC_1344_1_1_3.tif,0
train,DSC_8269_1_3_6.tif,DSC_8269_1_3_6.tif,6
train,DSC_4543_3_1_4.tif,DSC_4543_3_1_4.tif,4
train,_DSC9258_3_3_3.tif,_DSC9258_3_3_3.tif,3
train,DSC_2869_1_3_1.tif,DSC_2869_1_3_1.tif,6
train,DSC_1349_1_1_5.tif,DSC_1349_1_1_5.tif,5
train,_DSC1647_4_1_6.tif,_DSC1647_4_1_6.tif,5
train,DSC_2395_1_3_2.tif,DSC_2395_1_3_2.tif,2
train,DSC_5085_3_1_1.tif,DSC_5085_3_1_1.tif,3
train,DSC_5085_2_3_4.tif,DSC_5085_2_3_4.tif,1
train,DSC_9228_s1_1_3_3.tif,DSC_9228_s1_1_3_3.tif,0
train,_DSC9260_3_4_1.tif,_DSC9260_3_4_1.tif,1
train,DSC_9231_1_3_6.tif,DSC_9231_1_3_6.tif,4
train,DSC_7584_2_3_2.tif,DSC_7584_2_3_2.tif,0
train,_DSC1805_3_3_3.tif,_DSC1805_3_3_3.tif,5
train,_DSC3537_3_3_5.tif,_DSC3537_3_3_5.tif,2
train,DSC_1558_1_2_4.tif,DSC_1558_1_2_4.tif,0
train,DSC_6619_2_2_4.tif,DSC_6619_2_2_4.tif,5
train,DSC_4547_3_3_5.tif,DSC_4547_3_3_5.tif,0
train,DSC_6619_2_2_6.tif,DSC_6619_2_2_6.tif,0
train,DSC_0805_3_3_2.tif,DSC_0805_3_3_2.tif,5
train,_DSC7623_3_1_4.tif,_DSC7623_3_1_4.tif,5
train,_DSC2691_1_3_2.tif,_DSC2691_1_3_2.tif,1
train,_DSC8787_1_4_2.tif,_DSC8787_1_4_2.tif,2
train,DSC_8534_2_1_4.tif,DSC_8534_2_1_4.tif,4
train,DSC_1556_1_4_2.tif,DSC_1556_1_4_2.tif,5
train,DSC_2869_2_2_4.tif,DSC_2869_2_2_4.tif,0
train,DSC_5087_3_3_4.tif,DSC_5087_3_3_4.tif,4
train,_DSC7359_2_2_3.tif,_DSC7359_2_2_3.tif,0
train,DSC_7585_2_1_5.tif,DSC_7585_2_1_5.tif,4
train,DSC_0208_3_3_2.tif,DSC_0208_3_3_2.tif,2
train,DSC_8270_2_2_1.tif,DSC_8270_2_2_1.tif,5
train,DSC_0805_1_1_4.tif,DSC_0805_1_1_4.tif,3
train,_DSC3535_3_3_6.tif,_DSC3535_3_3_6.tif,2
train,_DSC3044_1_1_6.tif,_DSC3044_1_1_6.tif,5
train,DSC_4394_1_1_4.tif,DSC_4394_1_1_4.tif,4
train,DSC_1178_3_3_4.tif,DSC_1178_3_3_4.tif,5
train,_DSC0170_1_2_8.tif,_DSC0170_1_2_8.tif,5
train,DSC_3616_3_1_1.tif,DSC_3616_3_1_1.tif,1
train,DSC_8270_3_3_2.tif,DSC_8270_3_3_2.tif,6
train,_DSC9261_3_2_1.tif,_DSC9261_3_2_1.tif,4
train,DSC_2869_1_1_4.tif,DSC_2869_1_1_4.tif,0
train,_DSC0764_3_1_6.tif,_DSC0764_3_1_6.tif,2
train,DSC_2867_1_3_1.tif,DSC_2867_1_3_1.tif,5
train,_DSC1016_1_1_2.tif,_DSC1016_1_1_2.tif,3
train,DSC_1349_1_3_3.tif,DSC_1349_1_3_3.tif,0
train,_DSC0170_2_3_5.tif,_DSC0170_2_3_5.tif,3
train,DSC_1348_1_1_1.tif,DSC_1348_1_1_1.tif,6
train,DSC_7489_2_3_3.tif,DSC_7489_2_3_3.tif,0
train,DSC_1558_1_2_5.tif,DSC_1558_1_2_5.tif,0
train,DSC_9231_1_3_4.tif,DSC_9231_1_3_4.tif,4
train,_DSC0023_1_4_2.tif,_DSC0023_1_4_2.tif,1
train,DSC_1346_1_1_4.tif,DSC_1346_1_1_4.tif,5
train,DSC_8270_1_1_4.tif,DSC_8270_1_1_4.tif,6
train,DSC_1174_3_1_3.tif,DSC_1174_3_1_3.tif,5
train,DSC_8267_3_1_3.tif,DSC_8267_3_1_3.tif,5
train,DSC_1351_1_1_2.tif,DSC_1351_1_1_2.tif,4
train,DSC_2869_1_3_2.tif,DSC_2869_1_3_2.tif,0
train,_DSC3043_3_1_5.tif,_DSC3043_3_1_5.tif,1
train,DSC_9239_3_3_2.tif,DSC_9239_3_3_2.tif,2
train,DSC_1175_1_3_2.tif,DSC_1175_1_3_2.tif,0
train,_DSC1648_4_3_6.tif,_DSC1648_4_3_6.tif,3
train,_DSC0025-AVRPib_1_2_1.tif,_DSC0025-AVRPib_1_2_1.tif,1
train,DSC_0210_2_2_5.tif,DSC_0210_2_2_5.tif,3
train,DSC_9241_1_1_6.tif,DSC_9241_1_1_6.tif,3
train,_DSC1646_1_3_6.tif,_DSC1646_1_3_6.tif,5
train,_DSC3042_1_1_6.tif,_DSC3042_1_1_6.tif,4
train,DSC_0114_1_1_4.tif,DSC_0114_1_1_4.tif,1
train,_DSC9260_3_2_5.tif,_DSC9260_3_2_5.tif,4
train,DSC_0806_3_1_5.tif,DSC_0806_3_1_5.tif,3
train,DSC_0112_3_1_1.tif,DSC_0112_3_1_1.tif,1
train,DSC_0110_3_3_5.tif,DSC_0110_3_3_5.tif,2
train,DSC_9228_s1_2_2_1.tif,DSC_9228_s1_2_2_1.tif,6
train,_DSC7359_2_2_4.tif,_DSC7359_2_2_4.tif,3
train,_DSC1648_2_4_4.tif,_DSC1648_2_4_4.tif,2
train,_DSC9259_3_3_3.tif,_DSC9259_3_3_3.tif,2
train,DSC_0216_2_2_1.tif,DSC_0216_2_2_1.tif,2
train,DSC_1345_1_3_1.tif,DSC_1345_1_3_1.tif,6
train,DSC_9228_s1_1_3_6.tif,DSC_9228_s1_1_3_6.tif,5
train,DSC_4540_3_3_3.tif,DSC_4540_3_3_3.tif,3
train,_DSC7360_1_5_2.tif,_DSC7360_1_5_2.tif,1
train,DSC_7585_1_2_4.tif,DSC_7585_1_2_4.tif,2
train,_DSC0170_3_2_4.tif,_DSC0170_3_2_4.tif,5
train,_DSC9859_1_3_2.tif,_DSC9859_1_3_2.tif,1
train,DSC_0208_3_1_2.tif,DSC_0208_3_1_2.tif,3
train,DSC_7494_3_1_5.tif,DSC_7494_3_1_5.tif,2
train,DSC_8534_2_1_2.tif,DSC_8534_2_1_2.tif,2
train,DSC_9238_1_3_6.tif,DSC_9238_1_3_6.tif,3
train,_DSC1647_1_4_2.tif,_DSC1647_1_4_2.tif,3
train,_DSC8104_2_2_6.tif,_DSC8104_2_2_6.tif,6
train,DSC_7710_1_2_1.tif,DSC_7710_1_2_1.tif,6
train,_DSC1804_4_3_7.tif,_DSC1804_4_3_7.tif,6
train,_DSC9260_3_1_5.tif,_DSC9260_3_1_5.tif,5
train,DSC_1350_1_3_5.tif,DSC_1350_1_3_5.tif,6
train,DSC_6617_1_3_4.tif,DSC_6617_1_3_4.tif,3
train,_DSC0170_1_2_1.tif,_DSC0170_1_2_1.tif,0
train,_DSC9260_1_2_3.tif,_DSC9260_1_2_3.tif,3
train,_DSC3535_1_2_6.tif,_DSC3535_1_2_6.tif,4
train,_DSC0770_2_3_2.tif,_DSC0770_2_3_2.tif,2
train,DSC_9231_3_3_6.tif,DSC_9231_3_3_6.tif,5
train,DSC_7709_2_3_5.tif,DSC_7709_2_3_5.tif,0
train,DSC_1350_3_3_5.tif,DSC_1350_3_3_5.tif,0
